AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
271,-0.2249964000882463,16,272,442,48,1.1988558633191224,-1.5388645357554536,-0.2067936485059295,0.15403883845047114,0,18,7,-483,True,False,False,False,False,False,0,0
91,-0.006076909954434398,6,86,122,40,0.1307594558506213,-1.052801879432222,-0.2067936485059295,0.20087017893067632,3,16,12,-326,False,True,False,True,False,False,1,0
437,0.018041919631513022,20,3,123,80,0.5804842589952534,2.2209730705095425,-0.2067936485059295,0.03203377382358427,0,18,7,-490,True,False,True,False,False,False,0,0
460,-0.7417697317280614,29,191,65,88,0.7491310601744904,-0.9098422746312717,-0.2067936485059295,0.6857674934083913,1,16,9,-412,True,False,False,True,False,False,0,0
156,1.6376350302083242,23,607,517,69,1.9296586684291497,0.5483456943384226,-0.2067936485059295,-0.31169518893449505,0,17,8,-441,False,True,False,False,True,False,-1,0
330,-0.4082515413598831,3,155,0,40,-1.0497681524040379,0.23383456377633172,-0.2067936485059295,-0.9997966768081972,1,18,12,-314,True,True,False,False,False,True,0,0
91,-0.29355006202216766,16,470,199,74,-1.387061754762512,0.8771527853806086,-0.2067936485059295,-1.0735012327043911,0,16,9,-413,True,False,True,False,False,True,0,0
226,-0.9605864427585241,29,598,65,3,-1.218414953583275,1.4203992836242203,-0.2067936485059295,-1.076913907994791,0,17,12,-315,True,False,True,False,False,True,0,0
368,-0.593973381111901,5,506,86,12,-1.218414953583275,0.7484891410597533,-0.2067936485059295,1.1744979781033473,4,17,5,-535,True,False,False,False,False,True,0,0
324,-0.8880929151962164,35,222,100,2,1.0302090621398854,0.21953860329623667,-0.2067936485059295,0.905791463878025,4,16,9,-430,True,False,False,False,False,False,0,0
158,-0.09525491196042998,38,197,545,12,0.41183745781601633,-1.4673847333549783,-0.2067936485059295,-0.9800103393055559,1,16,10,-398,True,False,False,True,False,False,0,0
13,1.0546034366093864,23,471,372,84,-1.330846154369433,-1.2386493656734576,-0.2067936485059295,-1.210708214533968,1,16,6,-510,True,False,False,False,False,True,0,0
88,-0.9812107828305984,2,369,283,89,0.8615622609606484,-1.1385776423127922,-0.2067936485059295,1.2211959909238224,0,17,1,-672,True,False,False,True,False,False,0,0
51,-0.9195433208210739,26,291,130,3,0.7491310601744904,-1.1242816818326973,-0.2067936485059295,1.7808337146540958,2,17,1,-649,False,True,False,False,False,False,-1,0
473,1.3844558389581099,39,36,277,54,0.9177778613537274,-0.7954745907905113,-0.2067936485059295,0.3920184550949131,4,16,6,-493,False,False,True,False,True,False,-1,0
351,1.9348036776919997,18,135,448,69,0.6929154597814113,-0.681106906949751,-0.2067936485059295,1.227941857707475,3,16,5,-529,True,True,False,False,False,False,-1,0
240,0.38842354840094034,20,299,138,25,-1.274630553976354,-1.0670978399123172,-0.2067936485059295,-1.272479944884316,0,17,9,-406,True,False,False,False,False,True,0,0
101,-0.8928892733525128,41,528,224,86,-0.20653414650785276,-0.5810351835890857,-0.2067936485059295,-0.5803299113430397,2,17,8,-439,True,True,False,True,False,False,0,0
51,-0.5481681607192709,26,424,183,64,-0.8249057508317219,-0.35229981590756504,-0.2067936485059295,1.4269564657957892,1,16,1,-671,True,False,False,False,False,False,0,0
149,-0.4436075529120105,27,49,131,14,0.35562185742293734,-1.5388645357554536,-0.2067936485059295,1.4198952278170052,4,16,5,-535,False,False,True,False,False,False,-1,0
488,0.4569772103348617,3,172,206,57,-1.162199353190196,-0.38089173686775507,-0.2067936485059295,-1.165348606297707,1,18,10,-391,True,True,False,False,False,True,0,0
217,-0.9720291829314025,31,650,410,76,-1.162199353190196,-1.4244968519146932,-0.2067936485059295,-1.0664861466078217,0,18,12,-329,True,True,False,False,False,True,0,0
200,1.182255082969102,17,623,117,59,1.7610118672499127,-0.7668826698303213,-0.2067936485059295,-0.8417854520738085,3,16,5,-529,True,False,False,False,True,False,0,0
250,-0.4197628009349944,19,391,475,99,-0.9373369516178799,0.7056012596194681,1.4528410002061958,1.0667076931984563,3,16,11,-347,True,False,True,True,False,False,-1,0
281,0.017904880827047342,17,282,530,19,-0.4876121484732478,0.7913770225000384,-0.2067936485059295,1.0948859812837266,4,16,11,-367,True,False,False,True,False,False,0,0
69,4.62556060337425,21,575,45,48,1.2550714637122016,-0.9670261165516518,-0.2067936485059295,-0.9308483287735297,0,17,12,-315,True,False,False,False,True,False,-1,0
71,0.37417151273651683,27,72,321,15,1.1988558633191224,-0.5095553811886104,-0.2067936485059295,-0.8066177178265326,1,16,12,-335,True,False,True,False,True,False,0,0
378,-0.14147124876645698,27,97,91,65,0.4680530582090954,0.7484891410597533,-0.2067936485059295,-0.23364466412979043,2,16,4,-579,True,False,True,False,True,False,0,0
322,-0.7421808481414582,17,175,543,77,-1.443277355155591,-0.32370789494737495,-0.2067936485059295,-1.0651759459516275,2,17,9,-404,False,False,True,False,False,True,2,0
151,-0.6914079710869497,1,206,363,60,-1.274630553976354,-1.3244251285540278,-0.2067936485059295,-1.2416556155520944,3,17,3,-592,True,False,True,False,False,True,0,0
455,0.2807453077920873,16,648,25,39,-0.20653414650785276,-0.02349272486537904,-0.2067936485059295,1.9120871036780318,1,17,1,-671,False,True,False,False,False,False,-1,0
434,2.0747545567525036,12,278,222,27,-1.274630553976354,-0.7811786303104162,-0.2067936485059295,0.9006737329391531,3,17,7,-487,True,False,True,False,False,True,-1,0
68,-0.5324086982057258,15,401,553,4,-1.49949295554867,-1.3244251285540278,4.772110297630446,-1.1768327329886918,3,18,6,-508,True,True,False,False,False,True,-1,0
84,1.883790982729676,17,453,149,41,-0.9373369516178799,0.7913770225000384,-0.2067936485059295,-1.2030213621518355,0,16,6,-504,True,True,False,False,False,True,0,0
326,-0.00826953082588411,9,124,300,99,1.1988558633191224,-1.2672412866336478,-0.2067936485059295,2.0120238766261274,1,17,5,-545,False,True,False,False,False,False,-1,0
26,-0.9563039801189738,5,131,197,31,1.3112870641052805,1.33462352074365,-0.2067936485059295,0.3249341303030112,0,16,11,-350,True,True,False,False,True,False,0,0
19,1.0471005620648945,11,232,413,16,-0.9373369516178799,-1.0242099584720321,-0.2067936485059295,-1.2810539390023457,3,17,8,-438,True,True,False,False,False,True,0,0
229,-0.8328320172954592,30,49,489,81,0.6929154597814113,0.39109012905737717,-0.2067936485059295,-0.8715226481805383,2,16,11,-348,False,True,False,False,True,False,1,0
243,0.40144223482517316,37,560,449,13,-0.8811213512248008,2.2066771100294478,-0.2067936485059295,0.12448368587914214,0,17,1,-308,True,False,True,False,False,False,0,0
134,2.0165130648546192,7,595,55,80,0.9177778613537274,-0.7239947883900362,-0.2067936485059295,0.7153380299404585,0,17,8,-441,True,True,False,False,True,False,0,0
318,0.4879822398452058,38,552,454,98,0.2431906566367793,-0.4523715392682303,-0.2067936485059295,-0.9291560930923398,2,16,11,-341,True,False,True,True,False,False,0,0
456,-0.8980624882210896,26,237,277,4,0.6366998593883324,2.363932675310493,-0.2067936485059295,-0.9183155287588983,3,16,3,-592,True,False,False,False,True,False,0,0
77,-0.7578375315516542,10,490,102,18,-1.49949295554867,1.4203992836242203,-0.2067936485059295,0.22093855571351612,4,17,1,-661,True,True,False,False,False,True,-1,0
174,1.0220224608476878,35,62,301,84,-1.443277355155591,0.6055295362588028,-0.2067936485059295,-0.8821529650505592,3,18,8,-452,False,False,False,False,False,True,2,0
412,-0.9988887886066621,6,346,558,34,1.7610118672499127,-0.7096988279099411,-0.2067936485059295,-0.46756547913283286,2,18,8,-453,True,True,False,False,True,False,0,0
256,-0.1653160007434731,5,481,150,87,-1.0497681524040379,1.1058881530621294,-0.2067936485059295,-0.534165209161485,1,17,8,-447,True,False,False,True,False,False,0,0
466,0.42456753307874484,38,34,228,63,-1.387061754762512,-0.7525867093502262,-0.2067936485059295,-1.2164720718238398,1,17,8,-447,True,True,False,False,False,True,0,0
228,-0.3694010402938827,33,282,58,10,0.7491310601744904,-1.367313009994313,-0.2067936485059295,0.3733320707850452,0,16,2,-616,True,True,False,True,False,False,0,0
182,-0.7688006359089029,1,66,150,24,1.7610118672499127,1.33462352074365,-0.2067936485059295,-0.7305645439243235,2,16,10,-383,True,True,False,False,True,False,0,0
470,-0.37501963127697274,17,154,224,90,1.7047962668568335,1.1201841135422244,-0.2067936485059295,-0.02164855717198416,4,18,6,-521,False,False,True,False,True,False,1,0
325,-0.9149867805725924,17,509,16,4,0.9739934617468065,0.03369111705500113,-0.2067936485059295,1.8495205353562156,4,17,5,-535,True,True,False,False,False,False,0,0
426,3.2138896188728863,38,210,509,47,-1.387061754762512,-0.02349272486537904,-0.2067936485059295,-1.2035521087972996,2,16,5,-530,False,True,False,False,False,True,-1,0
393,2.9524880993547353,28,285,219,90,-0.20653414650785276,0.4339780104976623,-0.2067936485059295,0.35517130513372885,3,16,10,-389,True,False,True,False,False,False,-1,0
219,-0.43631023657421675,37,148,441,49,0.9739934617468065,0.19094668233604659,-0.2067936485059295,0.015047317175275486,0,16,6,-518,True,True,False,False,True,False,0,0
295,-0.8255689606587818,2,459,444,68,0.5242686586021743,0.019395156574906088,-0.2067936485059295,0.9914442292808027,0,17,2,-616,True,True,False,False,False,False,0,0
262,-0.8374913366472899,19,416,54,61,-0.6000433492594058,-0.7096988279099411,-0.2067936485059295,0.7180968868994895,4,17,4,-563,True,False,False,False,False,False,0,0
293,0.9922850402786505,29,9,455,6,-0.9935525520109589,0.34820224761709206,-0.2067936485059295,-1.182888885532587,0,17,7,-462,True,False,True,False,False,True,0,0
368,-0.5188418565636304,31,620,485,97,-0.09410294572169475,-0.6382190255094659,-0.2067936485059295,2.2230072061686754,4,17,1,-668,True,True,False,False,False,False,0,0
483,-0.9466770041052647,16,371,288,69,0.9739934617468065,-0.08067656678575921,-0.2067936485059295,0.5842025846155147,0,17,7,-469,False,False,True,False,True,False,1,0
126,3.768554179947442,2,115,418,19,-1.0497681524040379,0.34820224761709206,-0.2067936485059295,-1.020344520367374,0,17,11,-357,False,False,False,False,False,True,-1,0
404,-0.7591051404929611,0,624,235,86,-0.6000433492594058,0.9915204692213689,-0.2067936485059295,2.4745375282299196,2,16,7,-481,False,False,True,False,False,False,-1,0
405,-0.4364815350797988,20,249,31,76,-0.9935525520109589,0.5197537733782326,6.431744946342571,-1.1200633538716798,4,17,7,-486,False,True,False,False,False,True,-1,-1
355,-0.4867747763186777,33,7,294,80,1.3112870641052805,-1.4959766543151685,-0.2067936485059295,0.06304527467811928,0,18,8,-441,True,False,False,False,False,False,0,0
417,-0.5565275277916731,7,619,523,99,1.5361494656775965,-0.995618037511842,-0.2067936485059295,0.1958473157496898,0,17,3,-595,True,False,True,False,True,False,0,0
223,-0.8842900883722956,29,420,151,16,0.6366998593883324,-1.1671695632729824,-0.2067936485059295,0.19876257630955801,4,16,5,-528,True,False,False,False,True,False,0,0
257,0.5278947916458148,15,111,330,71,-0.6562589496524849,-1.4959766543151685,-0.2067936485059295,-0.18787994492742618,1,18,4,-566,True,False,True,True,False,False,0,0
463,-0.9540770995464075,7,529,141,6,0.2431906566367793,0.5769376152986128,-0.2067936485059295,0.8625676621909016,0,16,9,-413,False,False,True,True,False,False,1,0
136,0.19667200125243553,13,51,52,52,-1.0497681524040379,-1.2386493656734576,-0.2067936485059295,-1.2637495471654494,1,16,8,-433,False,False,True,False,False,True,2,0
12,0.4457057686675652,33,335,370,87,-0.09410294572169475,1.663430611785836,-0.2067936485059295,-0.6847818767677647,1,16,3,-587,True,False,False,True,False,False,-1,0
271,-0.14640464572721892,4,287,477,12,-1.218414953583275,-0.2522280925468997,-0.2067936485059295,-1.1318500317905138,3,17,1,-648,True,True,False,False,False,True,0,0
123,-0.9528094906051007,9,654,170,1,-0.9935525520109589,-0.08067656678575921,-0.2067936485059295,-0.09607615922286823,0,16,7,-483,True,False,False,True,False,False,0,0
198,-0.3680306522492267,3,452,139,42,0.2431906566367793,2.078013465708592,-0.2067936485059295,1.9946707689135605,4,17,6,-514,True,False,False,False,False,False,-1,0
211,-0.7064822395781668,17,591,189,12,1.1426402629260435,0.8485608644204186,-0.2067936485059295,-0.6952839939649681,0,16,4,-581,True,False,False,False,True,False,0,0
33,-0.3116391842116282,28,233,53,22,0.8053466605675694,0.11946687993557138,-0.2067936485059295,0.6441333676642044,3,16,12,-333,False,False,True,False,True,False,1,0
68,-0.7001784545727487,5,138,513,29,0.41183745781601633,-0.9670261165516518,-0.2067936485059295,-1.0511534657388575,4,17,4,-577,True,False,True,False,True,False,0,0
271,0.8578157133967708,28,212,529,69,-0.9373369516178799,0.7341931805796582,-0.2067936485059295,-0.9629751667815765,1,17,10,-377,True,False,False,False,False,True,0,0
58,1.176705011388245,7,56,55,98,-1.218414953583275,-1.353017049514218,-0.2067936485059295,-0.9005188501783834,0,16,12,-329,True,False,False,False,False,True,0,0
300,0.05809151023658752,9,496,420,0,-0.9935525520109589,-1.4387928123947882,1.4528410002061958,-1.027754461456221,1,17,4,-559,False,True,False,False,False,True,-1,0
367,1.8461053115016333,41,94,159,42,0.9177778613537274,-0.8097705512706064,-0.2067936485059295,-0.8672484710888053,0,16,2,-616,True,False,True,False,True,False,-1,0
492,2.7321982211762665,37,193,568,75,-0.8811213512248008,-0.9670261165516518,-0.2067936485059295,0.9174396861502158,0,17,4,-567,True,False,False,True,False,False,-1,0
460,-0.37049735072960766,4,82,497,7,0.4680530582090954,-0.8240665117507014,-0.2067936485059295,1.9138793351040193,1,17,3,-594,False,True,False,False,False,False,-1,0
391,-0.7049062933268123,23,283,379,22,1.2550714637122016,-0.5667392231089906,-0.2067936485059295,-0.8722431303417723,2,17,7,-488,False,True,False,False,True,False,1,0
81,1.0686499140671115,42,652,77,75,1.8734430680360705,0.7056012596194681,-0.2067936485059295,-0.4177445222825251,4,16,7,-465,True,False,False,False,True,False,-1,0
474,1.9243887285526127,7,66,525,65,1.8734430680360705,-0.7382907488701311,-0.2067936485059295,-1.0172702922132122,1,17,8,-461,False,True,False,False,True,False,-1,0
89,-0.6769161175147115,30,482,545,60,0.2994062570298583,-0.8097705512706064,-0.2067936485059295,0.32788785076472454,3,16,6,-494,True,False,False,False,False,False,0,0
23,-0.9209479685668462,40,40,245,95,-0.2627497469009318,-0.9813220770317469,-0.2067936485059295,-1.136811359128548,0,16,8,-455,False,False,True,False,False,False,2,0
361,-0.638990628378854,6,476,225,63,1.4237182648914386,-0.5238513416687055,-0.2067936485059295,0.49306543720960744,0,17,5,-539,True,False,True,False,False,False,0,0
465,0.5939474953982387,16,582,22,35,1.3675026644983594,0.062283038015191215,1.4528410002061958,2.0195876573223552,4,16,3,-605,False,False,True,False,False,False,-1,0
30,-0.8406089694488825,37,86,153,15,-0.9373369516178799,-0.33800385542746997,-0.2067936485059295,-1.2843794385152294,0,18,9,-420,False,True,False,False,False,True,2,0
134,-0.7501976182026964,28,504,538,83,-0.7124745500455638,-0.9670261165516518,-0.2067936485059295,-0.96238288429316,0,16,7,-462,True,True,False,False,False,False,0,0
0,-0.8558202767445653,10,629,476,33,-1.105983752797117,-1.1814655237530776,-0.2067936485059295,-0.888265525450494,4,17,9,-416,True,True,False,False,False,True,0,0
185,0.12462384980464121,14,295,590,10,0.41183745781601633,-1.0670978399123172,-0.2067936485059295,0.03155174305379073,2,16,3,-593,True,True,False,False,False,False,0,0
447,-0.9137876910335182,14,14,401,24,-0.6562589496524849,2.5068922801114435,-0.2067936485059295,2.3676805369431393,2,16,7,-481,True,False,False,False,False,False,-1,0
34,1.4143645580327289,36,383,257,6,1.2550714637122016,-0.06638060630566417,-0.2067936485059295,0.1310834050357831,2,17,3,-607,True,False,True,False,True,False,0,0
123,-0.2650459906933208,25,643,261,58,-0.20653414650785276,-1.0242099584720321,-0.2067936485059295,-0.42979785552081945,0,18,9,-413,True,False,False,True,False,False,0,0
398,-0.9260869237343067,1,81,272,69,-0.8811213512248008,-0.33800385542746997,-0.2067936485059295,1.4240258212751826,0,16,12,-315,True,False,False,False,False,False,0,0
260,-0.6717429026461348,40,1,495,85,0.2431906566367793,-0.3094119344672799,-0.2067936485059295,-0.7936592948981471,2,16,8,-453,True,False,False,True,False,False,0,0
121,-0.4623133497215663,27,165,42,87,0.8053466605675694,0.39109012905737717,-0.2067936485059295,1.1247334291090794,3,17,5,-543,True,False,False,True,False,False,0,0
294,-0.9835061828053974,18,135,1,18,0.5804842589952534,-1.2815372471137427,-0.2067936485059295,-0.6772309160388184,2,17,7,-474,True,False,False,False,True,False,0,0
231,-0.09206875975660452,20,147,127,26,-0.3751809476870898,-1.1814655237530776,-0.2067936485059295,0.36105310612259245,0,17,3,-588,True,True,False,False,False,False,0,0
255,-0.3263365959905648,27,22,128,48,-1.387061754762512,0.20524264281614163,-0.2067936485059295,-0.9976121543833883,1,16,1,-664,True,False,True,False,False,True,0,0
325,-0.17134570813995992,35,110,394,67,-0.31896534729401077,0.4625699314578524,-0.2067936485059295,-1.1116355073806623,0,18,5,-525,True,False,False,True,False,False,0,0
477,1.3312505231243366,10,101,295,29,0.9177778613537274,-0.33800385542746997,-0.2067936485059295,-0.7353925436026276,1,17,10,-398,True,False,False,False,True,False,0,0
19,0.2126027622715626,17,131,439,84,-1.105983752797117,2.4211165172308733,-0.2067936485059295,-1.2550165854531266,3,17,1,-662,False,False,True,False,False,True,-1,0
448,-0.642999013409473,39,500,219,73,-0.3751809476870898,-0.42377961830804023,-0.2067936485059295,1.9952374114674132,0,16,5,-553,True,True,False,False,False,False,0,0
362,-0.2804971158968183,8,662,575,31,-0.8249057508317219,0.24813052425642676,-0.2067936485059295,0.9186293791139618,2,18,10,-390,False,True,False,True,False,False,-1,0
165,0.6617817036087157,8,188,209,47,1.1988558633191224,0.5197537733782326,-0.2067936485059295,0.3332696730296,3,16,1,-655,True,False,True,False,True,False,0,0
108,-0.2511708117411778,6,305,258,67,1.0864246625329645,-0.7382907488701311,-0.2067936485059295,0.16748185614210637,2,16,2,-628,True,False,True,False,True,False,0,0
76,1.084101039270609,9,673,475,85,1.3112870641052805,-0.9813220770317469,-0.2067936485059295,-0.5893192724009975,0,16,5,-546,True,False,False,False,True,False,0,0
210,1.066148955885614,13,384,167,14,0.5804842589952534,0.5340497338583277,-0.2067936485059295,-0.544369903117752,4,18,11,-367,True,False,True,True,False,False,0,0
49,-0.3804326640533643,30,48,485,2,0.1869750562437003,2.406820556750778,-0.2067936485059295,-1.253703820803476,2,16,6,-502,True,True,False,True,False,False,0,0
246,1.8588156606158186,7,672,366,13,-1.387061754762512,-0.7382907488701311,-0.2067936485059295,-0.9941994790929884,0,16,3,-595,False,True,False,False,False,True,2,0
300,-0.32291062587892455,31,56,509,60,0.8615622609606484,-0.7668826698303213,-0.2067936485059295,2.1723914113469,2,17,12,-320,True,False,False,False,False,False,0,0
6,-0.708195224633987,7,84,224,70,-1.0497681524040379,2.349636714830398,-0.2067936485059295,0.5135799488538518,0,17,11,-350,True,False,False,True,False,False,-1,0
16,-0.8136123249691574,0,616,532,66,0.9177778613537274,0.03369111705500113,-0.2067936485059295,0.543968399298494,0,17,11,-343,False,True,False,False,True,False,1,0
156,0.3300107579974741,22,487,115,60,1.5361494656775965,-1.038505918952127,-0.2067936485059295,0.5651905731366906,1,16,5,-538,True,True,False,False,True,False,0,0
108,-0.9531178279151483,7,285,306,61,-0.09410294572169475,-1.0670978399123172,-0.2067936485059295,1.2136142622733999,4,16,11,-353,True,False,False,False,False,False,0,0
173,0.8901226115495382,42,176,279,86,1.9858742688222286,-1.009913997991937,-0.2067936485059295,-0.5501183764468853,4,16,4,-570,False,False,True,False,True,False,-1,0
77,-0.8240272741085437,4,244,56,26,-0.7686901504386429,-0.29511597398718487,-0.2067936485059295,1.0792892090887583,4,16,8,-437,False,False,True,False,False,False,-1,0
398,0.3346358176481883,24,44,148,84,-1.49949295554867,0.677009338659278,-0.2067936485059295,-0.8589949761528196,0,16,8,-455,False,False,True,False,False,True,2,0
225,-0.029270727610238818,27,476,222,87,1.7047962668568335,-0.052084645825569126,-0.2067936485059295,0.1459391831218662,4,17,6,-514,True,False,False,False,True,False,0,0
339,-0.8615759065321208,37,180,85,47,-0.6562589496524849,1.6205427303455509,-0.2067936485059295,0.028569818664057396,0,17,3,-588,True,False,True,False,False,False,0,0
461,0.12986558407545068,34,314,23,2,1.0302090621398854,-1.038505918952127,-0.2067936485059295,0.3412924085545144,0,16,8,-448,True,False,False,False,True,False,0,0
202,0.30996883284437854,39,407,432,66,-1.162199353190196,-0.7382907488701311,-0.2067936485059295,-1.2370224793764728,1,17,9,-426,True,False,True,False,False,True,0,0
29,0.7649034039690872,34,299,230,16,0.35562185742293734,-0.7668826698303213,-0.2067936485059295,1.0477597815560409,0,16,3,-595,False,False,True,True,False,False,-1,0
450,1.6780957372267953,22,339,147,80,-1.105983752797117,-1.1528736027928874,-0.2067936485059295,-1.234161062679188,0,16,6,-504,True,False,True,False,False,True,0,0
92,-0.9109441358408569,33,578,44,73,0.1869750562437003,0.019395156574906088,-0.2067936485059295,-1.1205684605825805,3,16,6,-522,False,False,False,False,False,False,1,0
183,-0.9431482548902751,30,34,91,29,-1.330846154369433,-0.42377961830804023,-0.2067936485059295,-1.0035349792675534,0,16,5,-553,True,False,False,False,False,True,0,0
346,-0.3236643393034854,38,3,524,77,0.6366998593883324,0.8771527853806086,-0.2067936485059295,-0.9107081601739123,2,16,1,-656,True,False,False,False,True,False,0,0
331,0.06285360869176743,33,605,533,23,0.2431906566367793,0.7484891410597533,-0.2067936485059295,0.6680246586904597,0,17,2,-616,False,True,False,False,False,False,1,0
404,-0.36097315381924777,0,115,201,57,0.5242686586021743,-1.1528736027928874,3.1124756489183207,-0.6419298541318122,3,16,12,-312,True,False,True,True,False,False,-1,0
308,4.156099918976187,28,104,274,59,1.1988558633191224,-0.9813220770317469,-0.2067936485059295,-0.7831161538056421,3,16,6,-508,True,False,True,False,True,False,-1,0
95,-1.0186566361508262,28,233,486,89,-1.387061754762512,0.7627851015398482,-0.2067936485059295,-0.8411521456900903,3,16,11,-347,True,False,True,False,False,True,0,0
442,-0.2974556679494375,23,8,123,93,1.4799338652845175,0.5912335757787078,-0.2067936485059295,0.0723935948199659,2,16,5,-523,True,False,False,False,True,False,0,0
276,0.3736233575186543,23,12,136,61,0.6929154597814113,-0.18074829014642452,-0.2067936485059295,2.02078504226647,2,18,11,-362,True,False,False,False,False,False,0,0
22,0.42929537183280836,40,231,234,26,-0.2627497469009318,-0.12356444822604433,-0.2067936485059295,0.6415437342732925,0,16,2,-616,True,False,False,True,False,False,0,0
75,-0.9489038846778308,30,607,243,13,-0.5438277488663268,1.5061750465047905,-0.2067936485059295,1.8938930061117825,2,17,6,-502,False,False,False,False,False,False,-1,0
111,-0.4220924606109098,37,77,589,14,-1.443277355155591,-1.1957614842331725,-0.2067936485059295,-1.0223213593222187,0,16,1,-665,True,False,False,False,False,True,0,0
386,-0.9926192633023603,34,64,304,52,1.7610118672499127,-0.40948365782794516,-0.2067936485059295,-0.38263063189783253,0,16,10,-385,False,True,False,False,True,False,1,0
134,-0.8072057608603902,10,361,299,37,0.2431906566367793,-1.0813938003924122,-0.2067936485059295,0.025121247465268715,1,18,1,-671,True,False,True,True,False,False,0,0
202,-0.8316329277563851,37,279,342,70,0.7491310601744904,-1.1385776423127922,-0.2067936485059295,-0.6119875385485746,1,16,9,-426,False,True,False,False,True,False,1,0
87,-0.3182513065270939,28,347,116,31,0.2431906566367793,-0.35229981590756504,6.431744946342571,0.0006992097935492933,3,16,9,-410,True,True,False,False,False,False,-1,0
301,-0.9628475830322065,40,461,341,8,-1.0497681524040379,0.5626416548185177,-0.2067936485059295,0.2501142372533056,0,17,9,-420,True,True,False,True,False,False,0,0
334,-0.7066877977848652,25,341,450,55,0.7491310601744904,-0.6096271045492758,-0.2067936485059295,-0.6400248069937453,4,16,11,-360,True,True,False,True,False,False,0,0
264,-0.3498044912553005,22,456,135,15,-0.7686901504386429,1.320327560263555,-0.2067936485059295,1.7624421895917082,0,16,6,-511,True,False,False,False,False,False,-1,0
358,-0.8495507514402636,32,79,262,54,0.5804842589952534,-0.12356444822604433,-0.2067936485059295,-0.3263663594917211,3,16,12,-333,True,False,False,True,False,False,0,0
312,0.6494482112068108,20,349,163,76,-0.9373369516178799,-0.5095553811886104,-0.2067936485059295,-1.228945899988975,0,16,1,-672,False,True,False,False,False,True,2,0
165,0.3700260889014322,40,623,407,30,-0.4313965480801688,-1.0813938003924122,-0.2067936485059295,1.1898024550442912,1,17,8,-454,True,False,True,True,False,False,0,0
400,0.7378039803860129,8,323,482,65,0.6929154597814113,0.333906287136997,-0.2067936485059295,1.1461607224237838,0,17,10,-385,True,True,False,True,False,False,0,0
96,0.16563271204097488,32,342,80,99,-0.7686901504386429,0.6198254967388979,-0.2067936485059295,0.6436282609533038,0,17,10,-392,True,False,False,False,False,False,0,0
114,0.20201651462659434,27,384,164,99,0.1307594558506213,-0.9670261165516518,-0.2067936485059295,-0.6739643883754304,0,17,10,-392,True,False,True,True,False,False,0,0
263,-0.9842256365288418,21,71,520,53,-0.4876121484732478,2.292452872910018,-0.2067936485059295,-0.7631477727676,4,16,1,-661,True,False,True,True,False,False,0,0
442,-0.2943037754467285,1,654,300,65,-0.8249057508317219,-0.12356444822604433,-0.2067936485059295,0.33294660985410024,4,16,10,-381,True,True,False,False,False,False,0,0
40,-0.26072926835265403,28,198,521,51,-1.218414953583275,1.0915921925820342,-0.2067936485059295,-1.1299654966000976,2,18,9,-418,False,True,False,False,False,True,2,0
72,-0.06633972421818629,14,513,55,18,0.1869750562437003,-0.5238513416687055,-0.2067936485059295,0.8169490906155497,3,17,5,-550,True,False,True,True,False,False,0,0
61,-0.6191200017313405,22,23,366,25,0.018328255064463266,2.049421544748402,-0.2067936485059295,0.6674169922413051,2,17,10,-397,True,False,False,False,False,False,0,0
83,0.10680880522411175,36,131,11,32,-0.31896534729401077,1.8206861770668814,-0.2067936485059295,0.47503799921802103,0,17,4,-581,False,False,True,False,False,False,-1,0
124,-0.7539319256243843,21,505,312,51,0.5242686586021743,-0.9241382351113667,-0.2067936485059295,0.01135773059159015,1,18,7,-468,True,True,False,False,True,False,0,0
466,0.42532124650330577,38,327,517,13,1.2550714637122016,-0.23793213206680466,-0.2067936485059295,1.773472489440919,1,17,6,-503,True,False,True,False,False,False,0,0
300,0.05514517594057686,28,206,463,33,1.5923650660706756,0.4625699314578524,-0.2067936485059295,0.5075109763426748,4,16,3,-605,True,True,False,False,True,False,0,0
238,0.39099302598467056,42,102,197,13,-0.8811213512248008,0.47686589193794743,-0.2067936485059295,0.8783105820128817,1,18,6,-503,True,True,False,False,False,False,0,0
257,0.723346386514891,6,305,218,70,0.8053466605675694,-0.43807557878813524,-0.2067936485059295,0.6477332144769177,4,16,7,-479,True,True,False,False,True,False,0,0
334,-0.49509988368996344,29,617,86,56,-1.162199353190196,1.1630719949825095,-0.2067936485059295,-0.9799821353775361,0,16,11,-343,True,False,False,False,False,True,0,0
288,-0.9407158161110106,19,351,467,89,1.0302090621398854,0.662713378179183,-0.2067936485059295,0.21651566700131494,4,18,6,-514,True,True,False,False,True,False,0,0
23,-0.7821961790454163,20,364,241,69,-1.105983752797117,0.13376284041566644,-0.2067936485059295,-1.1295834615751017,0,16,10,-371,True,False,True,False,False,True,0,0
436,-0.8439664201582899,2,111,12,43,-0.9373369516178799,-0.7668826698303213,-0.2067936485059295,-0.8640409152749134,1,16,8,-433,False,True,False,False,False,True,2,0
